Address ,List_Price ,latitude,longitude
"1916 Patriot Blvd Glenview, IL 60026","$485,000 ",42.092559,-87.825658
"441 S Fernandez Ave Arlington Heights, IL 60005","$221,000 ",42.075959,-87.991449
"755 Willow Dr Chicago Heights, IL 60411","$341,500 ",41.518112,-87.650384
"3017 Greenleaf Ave Wilmette, IL 60091","$490,000 ",42.072796,-87.750349
"38 156th St Calumet City, IL 60409","$125,500 ",41.612323,-87.526974
"4958 Oakton St # 4 Skokie, IL 60077","$335,000 ",,
"3654 N Cicero Ave Chicago, IL 60641","$306,000 ",41.947736,-87.747358
"3218 N Karlov Ave Chicago, IL 60641","$71,000 ",41.939708,-87.730012
"7700 S Paxton Ave Chicago, IL 60649","$818,000 ",41.755158,-87.571528
"10100 S Western Ave Chicago, IL 60643","$300,000 ",,
"9500 W 159th St Orland Park, IL 60467","$290,000 ",,
"300 Osage St Park Forest, IL 60466","$310,000 ",41.473597,-87.675607
"15100 Alpine Dr Orland Park, IL 60467","$33,000 ",41.614547,-87.909845
"2274 Wildwood Ln Hanover Park, IL 60133","$364,000 ",41.946431,-88.161705
"17212 Harlem Ave Tinley Park, IL 60477","$364,000 ",41.578213,-87.79389
"2453 184th St Lansing, IL 60438","$268,000 ",41.560819,-87.556513
"7840 W North Ave Apt 3C Elmwood Park, IL 60707","$425,000 ",41.908905,-87.822516
"814 N Dryden Ave Arlington Heights, IL 60004","$280,000 ",42.09223,-87.971244
"885 Hill Rd Winnetka, IL 60093","$183,000 ",42.094067,-87.737667
"1117 Sheridan Rd Evanston, IL 60202","$1,900,000 ",42.038063,-87.671667
"10725 S Calumet Ave Chicago, IL 60628","$404,000 ",41.699231,-87.614423
"1221 W 47th St Chicago, IL 60609","$347,000 ",,
"641 S Maple Ave Unit I Oak Park, IL 60304","$50,000 ",41.876784,-87.804081
"1819 S Michigan Ave Unit 804 Chicago, IL 60616","$215,000 ",41.857284,-87.623462
"348 E North Ave Northlake, IL 60164","$343,000 ",,
"16524 Vincennes Ave South Holland, IL 60473","$217,500 ",,
"1741 E 91st Pl Chicago, IL 60617","$488,500 ",41.728512,-87.581062
"8227 S Maryland Ave Chicago, IL 60619","$488,500 ",,
"1915 W 19th St Chicago, IL 60608","$935,000 ",,
"1401 S Hickory Dr Mount Prospect, IL 60056","$321,000 ",42.042256,-87.951536
"615 N Homan Ave Chicago, IL 60624","$935,000 ",41.892388,-87.71099
"1201 S Prairie Ave Apt 4201 Chicago, IL 60605","$390,000 ",41.867006,-87.621987
"1780 Happ Rd Northbrook, IL 60062","$260,000 ",42.12022,-87.786745
"425 Chukker Ct Wheeling, IL 60090","$462,000 ",42.114895,-87.928871
"50 N Northwest Hwy Unit 310 Park Ridge, IL 60068","$408,000 ",42.011985,-87.831244
"1914 Colfax St Evanston, IL 60201","$295,000 ",42.060471,-87.699453
"2089 Old Willow Rd Northfield, IL 60093","$102,500 ",42.105569,-87.780781
"110 E Delaware Pl Apt 1104 Chicago, IL 60611","$380,000 ",41.899376,-87.625674
"2029 S 17th Ave Apt 9 Broadview, IL 60155","$276,000 ",41.866602,-87.852779
"8150 S Peoria St Chicago, IL 60620","$226,500 ",41.745486,-87.646659
"8610 S Sangamon St Chicago, IL 60620","$155,000 ",41.737471,-87.647656
"3339 S Giles Ave Chicago, IL 60616","$368,000 ",41.833564,-87.619029
"1862 Whaler Ln Hanover Park, IL 60133","$205,000 ",41.943507,-88.151619
"3118 N Harlem Ave Chicago, IL 60634","$353,000 ",,
"1717 S Prairie Ave Apt 906 Chicago, IL 60616","$81,000 ",41.858483,-87.619908
"9 Center Rd Streamwood, IL 60107","$81,000 ",42.030853,-88.188964
"9536 S 89th Ave Palos Hills, IL 60465","$3,060 ",41.716104,-87.840232
"2817 N Oakley Ave Chicago, IL 60618","$667,000 ",41.932801,-87.68509
"1523 W School St Chicago, IL 60657","$280,000 ",41.941278,-87.667276
"7913 W 80th Pl Bridgeview, IL 60455","$291,500 ",41.744619,-87.816895
"529 N Leclaire Ave Chicago, IL 60644","$317,500 ",41.890239,-87.75263
"6107 S Kostner Ave Chicago, IL 60629","$286,500 ",41.7819,-87.732273
"9430 S Saint Louis Ave Evergreen Park, IL 60805","$95,000 ",41.721288,-87.709527
"5611 S Wood St Chicago, IL 60636","$223,500 ",41.791757,-87.669044
"1459 W Sunnyside Ave Chicago, IL 60640","$240,000 ",41.9632,-87.667361
"5119 Thomas Dr Richton Park, IL 60471","$143,500 ",41.481812,-87.740173
"5655 N Spaulding Ave Apt 1W Chicago, IL 60659","$690,000 ",41.984638,-87.711007
"8731 Black Oak Ave Tinley Park, IL 60487","$147,500 ",41.555671,-87.830753
"4937 W Fullerton Ave Chicago, IL 60639","$144,500 ",,
"1226 Clarence Ave Berwyn, IL 60402","$860,000 ",41.864218,-87.7904
"401 N Wabash Ave Unit 79A Chicago, IL 60611","$520,000 ",41.889047,-87.626931
"7846 S Saint Lawrence Ave Chicago, IL 60619","$415,000 ",41.751644,-87.61044
"17 N 7th Ave Maywood, IL 60153","$300,000 ",41.889559,-87.841351
"4524 Deer Trl Northbrook, IL 60062","$286,500 ",42.152583,-87.890736
"1284 Trapp Ln Winnetka, IL 60093","$233,000 ",42.1129,-87.752077
"2 Wisner St Park Ridge, IL 60068","$200,000 ",42.011441,-87.825135
"2956 N Talman Ave Chicago, IL 60618","$236,000 ",41.935574,-87.694403
"659 S Des Plaines River Rd Apt 4A Des Plaines, IL 60016","$190,000 ",42.041482,-87.883651
"325 N Grove Ave Oak Park, IL 60302","$149,000 ",41.892208,-87.796421
"44 Old Creek Rd Palos Park, IL 60464","$470,000 ",41.662096,-87.899944
"17010 Warbler Ln Orland Park, IL 60467","$230,000 ",41.580458,-87.880718
"10525 Emerald Ave Orland Park, IL 60467","$72,000 ",41.57741,-87.87489
"5101 W Montana St Apt 6 Chicago, IL 60639","$310,000 ",41.924829,-87.753962
"2615 W Division St Chicago, IL 60622","$280,000 ",,
"424 S Madison Ave La Grange, IL 60525","$325,000 ",41.805915,-87.871161
"417 S Arlington Heights Rd Arlington Heights, IL 60005","$690,000 ",42.076793,-87.980135
"930 Golfview Rd Glenview, IL 60025","$185,000 ",42.07238,-87.782775
"4344 W Armitage Ave Chicago, IL 60639","$420,000 ",,
"1122 N Clark St Apt 1602 Chicago, IL 60610","$275,000 ",41.902942,-87.631672
"6720 S Paxton Ave # 3n Chicago, IL 60649","$113,000 ",,
"7553 S Vernon Ave # 2 Chicago, IL 60619","$65,000 ",,
"10614 S Eberhart Ave Chicago, IL 60628","$380,000 ",41.701382,-87.611515
"105 W Thacker St Schaumburg, IL 60194","$138,500 ",42.034228,-88.082945
"308 Sheridan St Park Forest, IL 60466","$349,000 ",41.501668,-87.688665
"15313 Millard Ave Midlothian, IL 60445","$350,000 ",41.612121,-87.707716
"6718 S Green St Chicago, IL 60621","$390,000 ",41.771829,-87.646156
"7818 S Ellis Ave Chicago, IL 60619","$250,000 ",41.752532,-87.600713
"2550 N Lakeview Ave Unit S3101 Chicago, IL 60614","$374,000 ",41.910581,-87.691695
"222 N Columbus Dr Apt 2406 Chicago, IL 60601","$110,000 ",41.886551,-87.621576
"3641 N Olcott Ave Chicago, IL 60634","$530,000 ",41.946386,-87.814028
"14301 Ridgeway Ave Midlothian, IL 60445","$415,000 ",41.63278,-87.711586
"2504 Algonquin Rd Apt 13 Rolling Meadows, IL 60008","$249,000 ",42.060463,-88.011286
"38 S Willow Ln Glenwood, IL 60425","$1,385,000 ",41.545188,-87.601938
"3730 Beech St Flossmoor, IL 60422","$305,000 ",41.547619,-87.707881
"713 E Bowen Ave Chicago, IL 60653","$885,000 ",41.819189,-87.608646
"632 W Wellington Ave Apt 3W Chicago, IL 60657","$256,000 ",41.936736,-87.64559
"8704 45th Pl Lyons, IL 60534","$270,000 ",41.809115,-87.837426
"339 S Lombard Ave Oak Park, IL 60302","$220,000 ",41.88224,-87.780076
"8829 167th Pl Orland Hills, IL 60487","$98,000 ",41.585977,-87.834301
"21227 Kaitlin Ct Matteson, IL 60443","$160,000 ",41.501967,-87.769206
"17142 Lorenz Ave Lansing, IL 60438","$565,000 ",41.58348,-87.542193
"1212 N Lake Shore Dr Apt 13CN Chicago, IL 60610","$155,000 ",41.904553,-87.625495
"7436 S Normal Ave Chicago, IL 60621","$565,000 ",41.758729,-87.637357
"500 W Superior St Unit 801 Chicago, IL 60654","$15,000 ",41.895775,-87.642217
"916 Michigan Ave Apt 1 Evanston, IL 60202","$183,500 ",42.034487,-87.673808
"1885 Durham Dr Inverness, IL 60067","$262,500 ",42.10932,-88.089563
"6150 S Ashland Ave Chicago, IL 60636","$23,240,000 ",41.781621,-87.664641
"2800 N Lake Shore Dr Apt 2301 Chicago, IL 60657","$98,000 ",41.933244,-87.637119
"228 Franklin Ave River Forest, IL 60305","$120,000 ",41.884113,-87.818246
"9800 S Washtenaw Ave Evergreen Park, IL 60805","$310,000 ",41.715146,-87.689604
"10703 S Troy St Chicago, IL 60655","$60,000 ",41.698686,-87.699559
"326 E Central Rd Arlington Heights, IL 60005","$466,000 ",42.066918,-87.978536
"42 Williamsburg Rd Evanston, IL 60203","$110,000 ",42.044198,-87.722627
"850 N Dewitt Pl Apt 11J Chicago, IL 60611","$220,000 ",41.898238,-87.620654
"8108 S Justine St # 1 Chicago, IL 60620","$200,000 ",,
"2215 W Winona St Chicago, IL 60625","$410,000 ",41.974702,-87.684936
"3457 W Irving Park Rd # 1 Chicago, IL 60618","$420,000 ",,
"1442 Scott Ave Winnetka, IL 60093","$160,000 ",42.118914,-87.757856
"113 Shadywood Ln Elk Grove Village, IL 60007","$280,000 ",42.021294,-87.976901
"3060 189th St Lansing, IL 60438","$160,500 ",41.551674,-87.541871
"16530 Vincennes Ave South Holland, IL 60473","$115,000 ",,
"5036 W Schubert Ave Chicago, IL 60639","$179,000 ",41.929895,-87.752948
"8516 S Exchange Ave Chicago, IL 60617","$361,500 ",41.740465,-87.553053
"4857 N Lawndale Ave Apt 103 Chicago, IL 60625","$195,000 ",41.970011,-87.720391
"2 Homan Cir Park Forest, IL 60466","$210,000 ",41.502862,-87.698777
"6109 S Evans Ave # 2 Chicago, IL 60637","$350,000 ",,
"2853 N Clybourn Ave Chicago, IL 60618","$265,000 ",41.933587,-87.679602
"353 Waverly St Park Forest, IL 60466","$388,000 ",41.484076,-87.698559
"4335 N Winchester Ave Chicago, IL 60613","$152,000 ",41.96056,-87.67736
"7606 S Laflin St Chicago, IL 60620","$308,000 ",41.75556,-87.662303
"1632 W Blackhawk St # 1 Chicago, IL 60622","$199,000 ",,
"12800 S Pottawatomi Ct Palos Heights, IL 60463","$107,000 ",41.658573,-87.801749
"1134 Oakwood Ave Wilmette, IL 60091","$190,000 ",42.072273,-87.706975
"1890 Dogwood Dr Hoffman Estates, IL 60192","$12,500 ",42.092535,-88.126157
"4703 W 12th Pl # 1 Cicero, IL 60804","$312,000 ",,
"4257 N Lowell Ave Chicago, IL 60641","$315,000 ",41.958864,-87.736575
"161 E Chicago Ave Unit 53H Chicago, IL 60611","$425,000 ",41.896235,-87.623462
"3709 Morgan Ct Steger, IL 60475","$435,000 ",41.463527,-87.643332
"1848 W Superior St Chicago, IL 60622","$465,000 ",41.895253,-87.674062
"212 W Washington St Chicago, IL 60606","$465,000 ",41.883411,-87.63513
"2510 Braeburn Ave Flossmoor, IL 60422","$32,600 ",41.533296,-87.677644
"1636 E Clayton Ct # 15 Arlington Heights, IL 60004","$281,500 ",,
"1315 W Windhill Dr Palatine, IL 60067","$130,000 ",42.09019,-88.075212
"33 E Cedar St Apt 6G Chicago, IL 60611","$350,000 ",41.902184,-87.626972
"Calumet City, IL 60409","$929,000 ",,
"15835 Woodbridge Ave Harvey, IL 60426","$467,250 ",41.601491,-87.637307
"512 E 47th St Chicago, IL 60653","$176,000 ",41.809689,-87.613152
"10506 S Calumet Ave Chicago, IL 60628","$22,000 ",41.703347,-87.615225
"903 Elder Rd Apt 10 Homewood, IL 60430","$190,000 ",41.558265,-87.638648
"2901 S Michigan Ave Apt 1801 Chicago, IL 60616","$975,000 ",41.840224,-87.622546
"4616 N Kenmore Ave Apt 306 Chicago, IL 60640","$85,000 ",41.966058,-87.656516
"11751 S Lowe Ave Chicago, IL 60628","$85,000 ",41.6804,-87.6381
"320 Shagbark Ct Schaumburg, IL 60193","$62,000 ",42.020484,-88.086815
"6101 S Green St Chicago, IL 60621","$897,500 ",,
"18346 Governors Hwy Homewood, IL 60430","$111,000 ",,
"18921 Loras Ln Country Club Hills, IL 60478","$292,000 ",41.544953,-87.731043
"61 W 15th St Apt 1001 Chicago, IL 60605","$110,000 ",41.861777,-87.629791
"9223 Long Ave Skokie, IL 60077","$144,000 ",42.048821,-87.761159
"1929 Sherman Ave Apt 3E Evanston, IL 60201","$251,000 ",42.05318,-87.681175
"5040 Thomas Dr Richton Park, IL 60471","$615,000 ",41.482445,-87.738869
"1226 W Huron St Apt 102 Chicago, IL 60642","$204,000 ",41.894612,-87.658603
"2829 W Polk St # 1 Chicago, IL 60612","$515,000 ",,
"7911 Maple St Morton Grove, IL 60053","$52,000 ",42.04829,-87.823906
"11111 S Harlem Ave Worth, IL 60482","$480,000 ",41.689255,-87.796914
"1249 S 12th Ave Maywood, IL 60153","$270,000 ",41.875293,-87.846974
"4250 N Marine Dr Apt 532 Chicago, IL 60613","$235,000 ",41.960138,-87.647691
"9000 S Oakley Ave Chicago, IL 60643","$336,500 ",41.729947,-87.68025
"1324 S Plymouth Ct Chicago, IL 60605","$152,000 ",41.864984,-87.628847
"995 Grove St Winnetka, IL 60093","$321,000 ",42.118959,-87.760826
"7925 172nd St Tinley Park, IL 60477","$377,000 ",41.578481,-87.812141
"13716 Tallgrass Trl Orland Park, IL 60462","$390,000 ",41.641325,-87.835622
"8321 S Yates Blvd Chicago, IL 60617","$737,500 ",41.743782,-87.565761
"8034 S Artesian Ave Chicago, IL 60652","$425,000 ",41.747185,-87.684352
"4800 S Chicago Beach Dr Apt 1812S Chicago, IL 60615","$1,900,000 ",41.806602,-87.586581
"900 N Kingsbury St Apt 877 Chicago, IL 60610","$185,000 ",41.898785,-87.644739
"84 Windmill Rd Orland Park, IL 60467","$185,000 ",41.61744,-87.902864
"5310 N Chester Ave Apt 409 Chicago, IL 60656","$185,000 ",41.976464,-87.838483
"2658 N Mulligan Ave Chicago, IL 60639","$130,000 ",41.92904,-87.784755
"6114 S Morgan St Chicago, IL 60621","$204,500 ",41.782805,-87.650071
"2742 Summit Dr Glenview, IL 60025","$425,000 ",42.104892,-87.801968
"1902 W Birchwood Ave Apt 3B Chicago, IL 60626","$380,000 ",42.018093,-87.677949
"2817 W Morse Ave Chicago, IL 60645","$240,000 ",42.006378,-87.700586
"449 W 61st Pl Chicago, IL 60621","$600,000 ",41.782373,-87.636993
"5400 Carriageway Dr Apt 307-1 Rolling Meadows, IL 60008","$165,000 ",42.05708,-88.01332
"268 Graceland Ave Des Plaines, IL 60016","$165,000 ",42.048376,-87.88975
"450 Northgate Ct Riverside, IL 60546","$550,000 ",41.842093,-87.814447
"938 North Blvd Apt 206 Oak Park, IL 60301","$550,000 ",41.887569,-87.799014
"1016 Courtland Ave Park Ridge, IL 60068","$400,000 ",41.998427,-87.831636
"37 Park Ln Park Ridge, IL 60068","$2,000,000 ",42.01433,-87.858557
"16301 Greenwood Ave South Holland, IL 60473","$2,000,000 ",41.598964,-87.590657
"460 Greenbay Ave Calumet City, IL 60409","$259,000 ",41.623265,-87.541209
"13924 S Wabash Ave Riverdale, IL 60827","$342,000 ",41.641872,-87.621208
"11611 S Princeton Ave Chicago, IL 60628","$375,000 ",41.682986,-87.629671
"17328 Throop St East Hazel Crest, IL 60429","$500,000 ",41.574032,-87.648863
"340 E Randolph St Unit 2301 Chicago, IL 60601","$280,000 ",41.884839,-87.618756
"525 W Hawthorne Pl Apt 1002 Chicago, IL 60657","$275,000 ",41.944242,-87.642116
"14221 Linder Ave Midlothian, IL 60445","$374,000 ",41.633884,-87.75366
"210 N Wolf Rd Des Plaines, IL 60016","$374,000 ",42.056378,-87.910667
"1309 S Busse Rd Mount Prospect, IL 60056","$130,000 ",42.043346,-87.960172
"8119 S Escanaba Ave # 1 Chicago, IL 60617","$899,000 ",,
"757 W Liberty St Unit 207 Chicago, IL 60607","$565,000 ",41.863895,-87.646482
"600 N Fairbanks Ct Unit 2405 Chicago, IL 60611","$423,000 ",41.892992,-87.620647
"8242 N Elmore St Niles, IL 60714","$58,000 ",42.030738,-87.823928
"21127 Alessandra Dr Matteson, IL 60443","$317,500 ",41.504209,-87.761228
"9903 S Lafayette Ave Chicago, IL 60628","$7,500 ",41.714242,-87.624535
"220 Elizabeth St Calumet City, IL 60409","$575,500 ",41.605328,-87.530972
"1255 N State Pkwy Apt 8D Chicago, IL 60610","$200,000 ",41.905534,-87.628388
"3359 N Clifton Ave # 1 Chicago, IL 60657","$158,000 ",,
"7011 N Crawford Ave Lincolnwood, IL 60712","$225,000 ",42.008564,-87.728278
"1432 W 72nd Pl Chicago, IL 60636","$265,000 ",41.762494,-87.660243
"15136 Center Ave Harvey, IL 60426","$1,005,000 ",41.614006,-87.646673
"15321 Loomis Ave Harvey, IL 60426","$190,000 ",41.610948,-87.650605
"353 Madison Ave Glencoe, IL 60022","$220,000 ",42.125787,-87.752337
"1230 Lombard Ave Berwyn, IL 60402","$122,000 ",41.864135,-87.779358
"5555 S Everett Ave Apt E-9 Chicago, IL 60637","$462,000 ",41.793735,-87.582059
"135 Clinton St Park Ridge, IL 60068","$368,000 ",42.0133,-87.826822
"6171 N Sheridan Rd Apt 2006 Chicago, IL 60660","$235,000 ",41.994383,-87.654658
"14425 University Ave Dolton, IL 60419","$225,000 ",41.632591,-87.589016
"1349 N Sedgwick St Ste 1N Chicago, IL 60610","$715,000 ",,
"1470 Jefferson St Apt 208 Des Plaines, IL 60016","$550,000 ",42.043231,-87.887084
"2239 N Lister Ave Apt 302 Chicago, IL 60614","$650,000 ",41.922387,-87.674899
"1434 W Diversey Pkwy Chicago, IL 60614","$290,000 ",41.932712,-87.665015
"200 W Grand Ave Apt 1801 Chicago, IL 60654","$280,000 ",41.89189,-87.634426
"9808 S 54th Ave Oak Lawn, IL 60453","$505,000 ",41.713841,-87.755633
"6 Gianna Ct Flossmoor, IL 60422","$915,000 ",41.538089,-87.661148
"9801 S Central Park Ave Evergreen Park, IL 60805","$884,000 ",41.714822,-87.711155
"5405 Franklin Ave Western Springs, IL 60558","$196,000 ",41.791922,-87.894222
"110 W Superior St Unit 703 Chicago, IL 60654","$166,000 ",41.895931,-87.631881
"1216 Elmwood Ave Wilmette, IL 60091","$111,000 ",42.081873,-87.708609
"238 Brookdale Ln Palatine, IL 60067","$565,000 ",42.072377,-88.037593
"2545 N 72nd Ct Apt 4 Elmwood Park, IL 60707","$41,000 ",41.926955,-87.807228
"417 N Kenilworth Ave Oak Park, IL 60302","$766,500 ",41.893436,-87.798369
"874 Bluff St Glencoe, IL 60022","$100,000 ",42.13588,-87.768112
"2038 Thornton Lansing Rd Lansing, IL 60438","$505,000 ",41.568581,-87.564951
"22237 Torrence Ave Sauk Village, IL 60411","$237,500 ",,
"1250 N Dearborn St Apt 7D Chicago, IL 60610","$90,000 ",41.905412,-87.630449
"627 Ridge Rd Apt 403 Wilmette, IL 60091","$157,000 ",42.076422,-87.723015
"257 Minocqua St Park Forest, IL 60466","$434,500 ",41.47582,-87.693073
"13068 Dunmoor Dr Lemont, IL 60439","$37,000 ",41.651243,-87.937928
"13084 Waterford Dr Lemont, IL 60439","$440,000 ",41.650876,-87.94102
"5415 N Sheridan Rd Apt 502 Chicago, IL 60640","$192,000 ",41.980252,-87.654617
"3719 Greenleaf St Skokie, IL 60076","$186,000 ",42.036907,-87.721455
"641 W 119th St Chicago, IL 60628","$194,000 ",41.677661,-87.638711
"111 E Chestnut St Apt 38F Chicago, IL 60611","$165,000 ",41.897991,-87.625211
"317 Elgin Ave Unit B Forest Park, IL 60130","$369,000 ",41.880649,-87.806386
"18760 Ashland Ave Homewood, IL 60430","$457,500 ",41.548092,-87.655589
"25 E Superior St Apt 705 Chicago, IL 60611","$194,000 ",41.895347,-87.627215
"4439 Center Ave Lyons, IL 60534","$210,000 ",41.810166,-87.815818
"33 Braeburn Dr Park Forest, IL 60466","$435,000 ",41.464111,-87.684361
"7748 S Wood St Chicago, IL 60620","$435,000 ",41.752488,-87.668697
"5437 S Woodlawn Ave Apt 2 Chicago, IL 60615","$280,000 ",41.796946,-87.596146
"2141 N Bell Ave # 1 Chicago, IL 60647","$79,000 ",,
"100 Michigan City Rd Calumet City, IL 60409","$230,000 ",41.601294,-87.52752
"1517 Berg Dr Dolton, IL 60419","$305,000 ",41.610889,-87.580443
"601 S Dearborn St Chicago, IL 60605","$308,000 ",41.874347,-87.628913
"15030 Grant St Dolton, IL 60419","$345,000 ",41.621393,-87.606589
"290 W Sauk Trl South Chicago Heights, IL 60411","$1,080,000 ",,
"827 Lathrop Ave Forest Park, IL 60130","$345,000 ",41.871142,-87.814605
"10811 S Lloyd Dr Apt 3 Worth, IL 60482","$450,000 ",41.695217,-87.785701
"7511 Claridge Dr # F Bridgeview, IL 60455","$82,500 ",,
"2111 Briar Hill Dr Schaumburg, IL 60194","$465,000 ",42.040995,-88.131961
"11317 S Edbrooke Ave Chicago, IL 60628","$420,000 ",41.688432,-87.619136
"7121 N Kenton Ave Lincolnwood, IL 60712","$76,000 ",42.010492,-87.743662
"204 N Ashland Ave Park Ridge, IL 60068","$418,000 ",42.013702,-87.828339
"228 Ashland Ave Des Plaines, IL 60016","$600,000 ",42.036967,-87.915225
"626 Skokie Ln S Glencoe, IL 60022","$140,000 ",42.121162,-87.760736
"17 Ascot Ln Streamwood, IL 60107","$501,000 ",42.033109,-88.192324
"7627 S Cottage Grove Ave Chicago, IL 60619","$345,000 ",,
"2549 W 66th St Chicago, IL 60629","$345,000 ",41.773595,-87.688019
"2307 N Kimball Ave # 1 Chicago, IL 60647","$460,000 ",,
"3675 Oak Ave Northbrook, IL 60062","$235,000 ",42.124218,-87.870518
"16227 Paulina St Markham, IL 60428","$180,000 ",41.594681,-87.657988
"2905 Greenwood Rd Hazel Crest, IL 60429","$77,500 ",41.564603,-87.687742
"117 S Northwest Hwy Palatine, IL 60074","$99,000 ",42.107923,-88.033473
"14119 S Harrison Ave Posen, IL 60469","$369,000 ",,
"6525 S Evans Ave Chicago, IL 60637","$770,000 ",41.775983,-87.606742
"990 N Lake Shore Dr Apt 5B Chicago, IL 60611","$60,000 ",41.900305,-87.619905
"14513 Ridgeway Ave Midlothian, IL 60445","$425,000 ",41.628884,-87.711408
"401 N Wabash Ave Unit 49D Chicago, IL 60611","$275,000 ",41.889047,-87.626931
