Address,list_price,beds,baths,sq_ft,latitude,longitude
"13620 Lamon Ave Apt 415 Crestwood, IL 60445",99000.0,2.0,2.0,1000.0,41.6448068,-87.74126190000001
"3303 Grove Ave Unit 405 Berwyn, IL 60402",135000.0,2.0,2.0,1000.0,41.832071,-87.793663
"2165 N Heather Ln # 38C Palatine, IL 60074",160000.0,3.0,1.5,1000.0,42.1492759,-88.01599999999999
"247 N Smith St Unit 3E Palatine, IL 60067",125000.0,2.0,1.5,1000.0,42.115713,-88.047695
"5424 Mayflower Ct # 2504 Rolling Meadows, IL 60008",235000.0,2.0,1.5,1000.0,42.0570183,-88.00645349999999
"155 N Harbor Dr Apt 504 Chicago, IL 60601",375000.0,1.0,1.5,1000.0,41.885009,-87.614809
"2222 W Diversey Ave Apt 409 Chicago, IL 60647",255000.0,1.0,1.5,1000.0,41.9327315,-87.6837965
"1230 N State Pkwy Apt 26D Chicago, IL 60610",357000.0,1.0,1.5,1000.0,41.904789,-87.629071
"1122 N Dearborn St Apt 6E Chicago, IL 60610",493500.0,1.0,1.5,1000.0,41.902415,-87.630366
"1046 W Catalpa Ave Apt 2W Chicago, IL 60640",170000.0,2.0,1.0,1000.0,41.982076,-87.656969
"2956 N Halsted St Apt 2 Chicago, IL 60657",340500.0,2.0,1.0,1000.0,41.936146,-87.649388
"2540 N Sacramento Ave Apt 1 Chicago, IL 60647",278000.0,2.0,1.0,1000.0,41.927872,-87.702606
"4021 N Clarendon Ave Apt 3W Chicago, IL 60613",265200.0,2.0,1.0,1000.0,41.955186,-87.649348
"1046 W Catalpa Ave Apt 2W Chicago, IL 60640",192000.0,2.0,1.0,1000.0,41.982076,-87.656969
"636 W Waveland Ave Apt 2A Chicago, IL 60613",270000.0,2.0,1.0,1000.0,41.950333,-87.646091
"2642 N Washtenaw Ave Apt 2 Chicago, IL 60647",285000.0,2.0,1.0,1000.0,41.93007,-87.69549
"5313 N Delphia Ave Apt 314 Chicago, IL 60656",118000.0,2.0,1.0,1000.0,41.9758195,-87.84085069999999
"2621 N California Ave # 1 Chicago, IL 60647",260000.0,2.0,1.0,1000.0,41.9294338,-87.69733649999999
"8876 Golf Rd # 202B Des Plaines, IL 60016",106500.0,2.0,1.0,1000.0,42.0544425,-87.84701650000001
"6007 N Sheridan Rd Apt 32H Chicago, IL 60660",180000.0,1.0,1.0,1000.0,41.991304,-87.654701
"2801 N Oakley Ave Apt 203 Chicago, IL 60618",285000.0,1.0,1.0,1000.0,41.932428,-87.685074
"1 E Schiller St Apt 6C Chicago, IL 60610",317500.0,1.0,1.0,1000.0,41.907631,-87.628243
"801 S Plymouth Ct Apt 907 Chicago, IL 60605",246000.0,1.0,1.0,1000.0,41.871849,-87.62811
"323 W Belden Ave Apt 2 Chicago, IL 60614",283000.0,1.0,1.0,1000.0,41.923526,-87.63742
"431 S Dearborn St Apt 602 Chicago, IL 60605",205000.0,1.0,1.0,1000.0,41.876065,-87.628964
"1000 W Washington Blvd Unit 432 Chicago, IL 60607",307000.0,1.0,1.0,1000.0,41.883633,-87.652663
"5 W Central Rd Apt 212 Mt Prospect, IL 60056",172500.0,1.0,1.0,1000.0,42.065593,-87.937522
"1307 S Wabash Ave Apt 608 Chicago, IL 60605",230000.0,1.0,1.0,1000.0,41.8654366,-87.62519789999999
"3704 Monitor Dr Hanover Park, IL 60133",182000.0,3.0,2.0,993.0,41.938134,-88.143928
"314 Silverwood Ct Apt B1 Schaumburg, IL 60193",156000.0,2.0,2.0,980.0,42.02243,-88.04485
"1000 W 15th St Unit 235 Chicago, IL 60608",287000.0,2.0,2.0,980.0,41.861952,-87.652503
"1335 N Greenview Ave Apt 2R Chicago, IL 60642",365000.0,2.0,2.0,978.0,41.90613,-87.664777
"3727 N Wolcott Ave Unit 6 Chicago, IL 60613",258000.0,1.0,1.5,975.0,41.949646,-87.675919
"2201 W Wabansia Ave Apt 16 Chicago, IL 60647",525000.0,1.0,1.0,975.0,41.912376,-87.682755
"1250 S Indiana Ave Apt 211 Chicago, IL 60605",306000.0,2.0,1.5,968.0,41.866225,-87.623016
"221 E Cullerton St Apt 610 Chicago, IL 60616",263000.0,1.0,1.0,968.0,41.855215,-87.62116
"645 N Kingsbury St Apt 1704 Chicago, IL 60654",365000.0,2.0,1.5,966.0,41.893364,-87.640909
"4057 W Belle Plaine Ave # G Chicago, IL 60641",130000.0,1.0,1.5,966.0,41.9552319,-87.73651840000001
"512 N McClurg Ct Apt 3606 Chicago, IL 60611",345000.0,1.0,1.0,965.0,41.8915234,-87.6178142
"6131 Kit Carson Dr Hanover Park, IL 60133",130000.0,2.0,1.0,956.0,41.985198,-88.140905
"1453 Bear Flag Dr Hanover Park, IL 60133",119000.0,2.0,1.0,956.0,41.985198,-88.140905
"1625 Garland Ln Hanover Park, IL 60133",165000.0,3.0,1.0,954.0,41.971642,-88.143394
"4241 N Kimball Ave Apt 3 Chicago, IL 60618",182500.0,2.0,2.0,950.0,41.958679,-87.712895
"3110 N Greenview Ave Apt 4W Chicago, IL 60657",375500.0,2.0,2.0,950.0,41.93822,-87.666377
"1314 Main St Apt 2B Evanston, IL 60202",247500.0,2.0,2.0,950.0,42.033675,-87.690721
"6265 Kit Carson Dr Hanover Park, IL 60133",135000.0,2.0,1.5,950.0,41.987791,-88.139959
"6274 Kit Carson Dr Hanover Park, IL 60133",133000.0,2.0,1.5,950.0,41.987144,-88.141335
"6277 Gold Cir Hanover Park, IL 60133",140000.0,2.0,1.5,950.0,41.987882,-88.141145
"5701 N Sheridan Rd Apt 8B Chicago, IL 60660",135000.0,2.0,1.0,950.0,41.986038,-87.654659
"1505 E Central Rd Unit 404A Arlington Heights, IL 60005",124500.0,1.0,1.0,950.0,42.063951,-87.964908
"405 N Wabash Ave Unit 1402 Chicago, IL 60611",290000.0,1.0,1.0,950.0,41.889768,-87.626012
"1151 W Washington Blvd Unit 122 Chicago, IL 60607",350000.0,1.0,1.0,950.0,41.882335,-87.655811
"70 W Huron St Apt 1809 Chicago, IL 60654",315000.0,1.0,1.0,950.0,41.895239,-87.63086
"512 N McClurg Ct Apt 3211 Chicago, IL 60611",300000.0,1.0,1.0,950.0,41.8915234,-87.6178142
"899 S Plymouth Ct Apt 2508 Chicago, IL 60605",230000.0,1.0,1.0,950.0,41.87087289999999,-87.62806839999999
"6037 Kit Carson Dr Hanover Park, IL 60133",139000.0,2.0,1.5,944.0,41.985198,-88.140905
"6147 Kit Carson Dr Hanover Park, IL 60133",129000.0,2.0,1.5,944.0,41.985978,-88.139975
"6028 Kit Carson Dr Hanover Park, IL 60133",127000.0,2.0,1.5,944.0,41.984639,-88.140358
"1421 Fremont Dr Hanover Park, IL 60133",127500.0,2.0,1.5,944.0,41.984492,-88.141493
"1305 Bamburg Ct Unit B Hanover Park, IL 60133",110000.0,2.0,1.0,943.0,41.978428,-88.138764
"1295 Bamburg Ct Unit B Hanover Park, IL 60133",124000.0,2.0,1.0,943.0,41.978428,-88.138764
"1400 Alpine Ct Unit B Hanover Park, IL 60133",109000.0,2.0,1.0,943.0,41.97842,-88.138758
"1370 Alpine Ct Unit B Hanover Park, IL 60133",114500.0,2.0,1.0,943.0,41.980365,-88.138609
"1355 Laguna Ct Unit B Hanover Park, IL 60133",101000.0,2.0,1.0,943.0,41.979405,-88.138639
"1849 W Lunt Ave Apt 1A Chicago, IL 60626",170000.0,2.0,1.0,940.0,42.008574,-87.677741
"535 N Michigan Ave Apt 2201 Chicago, IL 60611",240000.0,1.0,1.0,940.0,41.8919696,-87.62359839999999
"15272 State St South Holland, IL 60473",39500.0,2.0,1.0,936.0,41.617348,-87.617388
"5638 Pebblebeach Dr Hanover Park, IL 60133",110500.0,2.0,1.0,936.0,41.975184,-88.136935
"1635 W Belmont Ave Apt 517 Chicago, IL 60657",300000.0,1.0,1.0,933.0,41.939244,-87.670244
"2500 N Lakeview Ave Apt 1103 Chicago, IL 60614",280000.0,1.0,1.5,930.0,41.928224,-87.639605
"1301 W Touhy Ave Apt 312 Park Ridge, IL 60068",153000.0,2.0,1.5,925.0,42.0107256,-87.8424319
"6171 N Sheridan Rd Apt 2306 Chicago, IL 60660",127500.0,1.0,1.0,920.0,41.994383,-87.654761
"2620 N Spaulding Ave Apt 1S Chicago, IL 60647",265000.0,2.0,1.0,918.0,41.929038,-87.711264
"405 N Wabash Ave Unit 811 Chicago, IL 60611",372500.0,1.0,1.0,915.0,41.889768,-87.626012
"210 S Desplaines St Apt 209 Chicago, IL 60661",319500.0,2.0,1.0,910.0,41.878935,-87.644551
"70 W Huron St Apt 509 Chicago, IL 60654",275000.0,1.0,1.0,910.0,41.895239,-87.63086
"7061 N Kedzie Ave Ste 905 Chicago, IL 60645",90000.0,1.0,1.0,905.0,42.009176,-87.706699
"2800 N Greenview Ave Apt 3S Chicago, IL 60657",636000.0,3.0,2.0,900.0,41.932698,-87.666206
"20 E Goethe St Apt 106 Chicago, IL 60610",210000.0,1.0,2.0,900.0,41.9060393,-87.62794099999999
"3207 W Argyle St Apt 1W Chicago, IL 60625",168000.0,2.0,1.5,900.0,41.971827,-87.708922
"1304 W Cornelia Ave # 2 Chicago, IL 60657",393000.0,2.0,1.5,900.0,41.9454928,-87.6618313
"6301 N Sheridan Rd Apt 18V Chicago, IL 60660",142000.0,1.0,1.5,900.0,41.996792,-87.65495
"700 W Van Buren St Apt 1305 Chicago, IL 60607",350000.0,1.0,1.5,900.0,41.876953,-87.644301
"6253 N Greenview Ave Chicago, IL 60660",202500.0,2.0,1.0,900.0,41.996137,-87.667547
"1743 N Cleveland Ave Apt 2R Chicago, IL 60614",1250000.0,2.0,1.0,900.0,41.9141207,-87.6408792
"4655 N Spaulding Ave Apt 1 Chicago, IL 60625",175000.0,2.0,1.0,900.0,41.966326,-87.710663
"1255 S State St Unit 1901 Chicago, IL 60605",320000.0,2.0,1.0,900.0,41.8661707,-87.6267747
"221 E Cullerton St Apt 614 Chicago, IL 60616",263000.0,1.0,1.0,900.0,41.855215,-87.62116
"2800 N Lake Shore Dr Apt 807 Chicago, IL 60657",210000.0,1.0,1.0,900.0,41.933244,-87.637119
"1440 N Lake Shore Dr Apt 28G Chicago, IL 60610",300000.0,1.0,1.0,900.0,41.908998,-87.62651
"220 S Oak Park Ave Apt 1 Oak Park, IL 60302",95000.0,1.0,1.0,900.0,41.884265,-87.793924
"5916 N Paulina St Apt 2E Chicago, IL 60660",175000.0,1.0,1.0,900.0,41.989014,-87.672013
"1528 S Wabash Ave # P-01 Chicago, IL 60605",244000.0,1.0,1.0,900.0,41.8609582,-87.6260035
"4250 N Marine Dr Apt 526 Chicago, IL 60613",165000.0,1.0,1.0,900.0,41.960138,-87.647691
"547 S Clark St Apt 404 Chicago, IL 60605",264000.0,1.0,1.0,900.0,41.8747537,-87.630353
"6274 Gold Cir Hanover Park, IL 60133",146000.0,2.0,2.0,898.0,41.987825,-88.141514
"125 N Euclid Ave Apt 308 Oak Park, IL 60301",168500.0,1.0,1.0,895.0,41.888119,-87.792731
"6940 W 65th St Apt 2A Chicago, IL 60638",89000.0,2.0,1.0,890.0,41.77409,-87.794938
"1431 Bear Flag Dr # 1 Hanover Park, IL 60133",125000.0,2.0,1.0,889.0,41.98549670000001,-88.14136219999999
"6026 Kit Carson Dr Hanover Park, IL 60133",125000.0,2.0,1.0,889.0,41.985198,-88.140905
"3300 W Irving Park Rd Unit B2 Chicago, IL 60618",202000.0,1.0,1.0,887.0,41.9541947,-87.710955
"111 S Morgan St Apt 421 Chicago, IL 60607",365000.0,1.0,1.0,885.0,41.879676,-87.651627
"9355 Irving Park Rd Apt 211 Schiller Park, IL 60176",90000.0,1.0,1.0,885.0,41.95388,-87.861832
"182 W Lake St Apt 603 Chicago, IL 60601",289500.0,2.0,1.0,879.0,41.886024,-87.633725
"6301 N Sheridan Rd Apt 23K Chicago, IL 60660",140000.0,1.0,1.5,875.0,41.996806,-87.654865
"21 E Chestnut St Apt 19H Chicago, IL 60611",197000.0,1.0,1.0,875.0,41.898139,-87.627185
"375 W Erie St Apt 323 Chicago, IL 60654",321000.0,1.0,1.0,875.0,41.89369,-87.639378
"1253 W 109th St Chicago, IL 60643",30000.0,3.0,1.5,874.0,41.695593,-87.654392
"2251 W Saint Paul Ave Apt 2AA Chicago, IL 60647",295000.0,1.0,1.0,867.0,41.913264,-87.684422
"6135 N Broadway St Apt 200 Chicago, IL 60660",217000.0,1.0,1.5,865.0,41.9934106,-87.6597541
"330 N Jefferson St Apt 1306 Chicago, IL 60661",323500.0,1.0,1.0,865.0,41.887687,-87.643618
"510 W Erie St Apt 1108 Chicago, IL 60654",337500.0,1.0,1.5,860.0,41.894292,-87.64219
"10510 Parkside Ave Apt 12 Chicago Ridge, IL 60415",60000.0,2.0,1.0,850.0,41.70105,-87.761286
"1954 W Patterson Ave # 2 Chicago, IL 60613",195000.0,1.0,1.0,850.0,41.9479631,-87.6782544
"5701 N Sheridan Rd Apt 7Q Chicago, IL 60660",180000.0,1.0,1.0,850.0,41.986038,-87.654659
"1760 W Wrightwood Ave Apt 205 Chicago, IL 60614",290000.0,1.0,1.0,850.0,41.929013,-87.672622
"1450 N Dearborn St Apt 3B Chicago, IL 60610",430000.0,1.0,1.0,850.0,41.909238,-87.630565
"17004 Novak Dr Apt 203 Hazel Crest, IL 60429",27000.0,1.0,1.0,850.0,41.580896,-87.690211
"33 W Delaware Pl Apt 19J Chicago, IL 60610",282500.0,1.0,1.0,850.0,41.898813,-87.629378
"4832 N Talman Ave # 2D Chicago, IL 60625",190000.0,1.0,1.0,850.0,41.96948099999999,-87.695346
"10 E Ontario St Apt 4505 Chicago, IL 60611",325000.0,1.0,1.0,845.0,41.893625,-87.627535
"520 W Huron St # PU-7 Chicago, IL 60654",288000.0,1.0,1.0,845.0,41.8949781,-87.64200330000001
"910 N Lake Shore Dr Apt 1415 Chicago, IL 60611",272000.0,1.0,1.0,841.0,41.899685,-87.619667
"655 W Irving Park Rd Apt 4512 Chicago, IL 60613",210000.0,2.0,1.0,840.0,41.954293,-87.647166
"405 N Wabash Ave Unit 3508 Chicago, IL 60611",325000.0,1.0,1.0,840.0,41.889768,-87.626012
"6171 N Sheridan Rd Apt 302 Chicago, IL 60660",111000.0,1.0,1.0,837.0,41.994383,-87.654658
"1201 Court C Hanover Park, IL 60133",115000.0,2.0,1.0,833.0,41.972898,-88.13207
"940 Holbrook Rd Apt 16B Homewood, IL 60430",21000.0,2.0,1.0,830.0,41.53972,-87.639744
"5455 N Sheridan Rd Apt 3208 Chicago, IL 60640",175000.0,1.0,1.0,830.0,41.981661,-87.654496
"500 S Clinton St # G009 Chicago, IL 60607",153000.0,1.0,1.0,828.0,41.87508280000001,-87.6415793
"1872 N Clybourn Ave Apt 208 Chicago, IL 60614",250000.0,1.0,1.0,827.0,41.9150074,-87.6560107
"8650 W Berwyn Ave Unit 2N Chicago, IL 60656",118000.0,2.0,1.0,825.0,41.9753444,-87.8435793
"1854 N Lincoln Ave # G Chicago, IL 60614",225000.0,1.0,1.0,825.0,41.9161778,-87.6360782
"400 E Randolph St Apt 1205 Chicago, IL 60601",352000.0,1.0,1.0,825.0,41.884848,-87.616811
"850 N Dewitt Pl Apt 12D Chicago, IL 60611",223500.0,1.0,1.0,825.0,41.898238,-87.620654
"2 E Erie St Apt 3707 Chicago, IL 60611",375000.0,1.0,1.0,824.0,41.894341,-87.627683
"1749 N Wells St Apt 1411 Chicago, IL 60614",314500.0,1.0,1.0,823.0,41.9142116,-87.6339237
"1749 N Wells St Apt 1603 Chicago, IL 60614",287000.0,1.0,1.0,823.0,41.9142116,-87.6339237
"545 N Dearborn St # W2608 Chicago, IL 60654",317500.0,1.0,1.0,818.0,41.8920828,-87.628862
"655 W Irving Park Rd Apt 5506 Chicago, IL 60613",213500.0,1.0,1.0,816.0,41.954293,-87.647166
"1918 S Michigan Ave Apt 204 Chicago, IL 60616",240000.0,1.0,1.0,815.0,41.856451,-87.624079
"7146 S University Ave Chicago, IL 60619",5000.0,3.0,1.0,810.0,41.764576,-87.59738
"5445 N Sheridan Rd Apt 3106 Chicago, IL 60640",185000.0,1.0,1.0,810.0,41.981037,-87.654499
"182 W Lake St Apt 2502 Chicago, IL 60601",276500.0,1.0,1.0,810.0,41.886024,-87.633725
"2041 W Potomac Ave # 2 Chicago, IL 60622",430000.0,2.0,2.0,800.0,41.9105074,-87.66871809999999
"505 S Campbell Ave Apt 1 Chicago, IL 60612",117500.0,2.0,2.0,800.0,41.874728,-87.688384
"2167 N Dogwood Ln Palatine, IL 60074",190000.0,2.0,1.5,800.0,42.148209,-88.016672
"15718 Peggy Ln Apt 5 Oak Forest, IL 60452",60000.0,2.0,1.5,800.0,41.60508919999999,-87.75988699999999
"4649 W 95th St # B Oak Lawn, IL 60453",81000.0,3.0,1.0,800.0,41.720841,-87.73863659999999
"2139 N Harlem Ave Rear 121 Chicago, IL 60707",159000.0,2.0,1.0,800.0,41.918917,-87.805578
"1101 Harlem Ave Apt 202 Forest Park, IL 60130",100000.0,2.0,1.0,800.0,41.866679,-87.804613
"1205 N Sterling Ave Apt 207 Palatine, IL 60067",71500.0,2.0,1.0,800.0,42.129791,-88.071545
"4454 W Gunnison St # 2C Chicago, IL 60630",120000.0,2.0,1.0,800.0,41.969264,-87.74023799999999
"127 N Wolf Rd Apt 38A Wheeling, IL 60090",109000.0,2.0,1.0,800.0,42.141126,-87.913886
"9561 Dee Rd # 109I Des Plaines, IL 60016",110000.0,2.0,1.0,800.0,42.0528856,-87.8547337
"2735 W Armitage Ave Apt 105 Chicago, IL 60647",256000.0,1.0,1.0,800.0,41.917926,-87.6956721
"2400 Windsor Mall Apt 1D Park Ridge, IL 60068",115000.0,1.0,1.0,800.0,42.00465,-87.856639
"1010 N Lake Shore Dr Chicago, IL 60611",225000.0,1.0,1.0,800.0,41.89818,-87.618627
"700 W Van Buren St Apt 1108 Chicago, IL 60607",275000.0,1.0,1.0,800.0,41.876953,-87.644301
"3900 N Lake Shore Dr Apt 20H Chicago, IL 60613",118500.0,1.0,1.0,800.0,41.953299,-87.645557
"1431 W Leland Ave # G Chicago, IL 60640",115000.0,1.0,1.0,800.0,41.9669516,-87.6652799
"515 W Wrightwood Ave Apt 302 Chicago, IL 60614",235000.0,1.0,1.0,800.0,41.930177,-87.642082
"520 W Huron St Apt 302 Chicago, IL 60654",305000.0,1.0,1.0,800.0,41.894833,-87.641947
"497 Sheridan Rd Evanston, IL 60202",142000.0,1.0,1.0,800.0,42.027537,-87.669452
"6036 N Kenmore Ave # 2 Chicago, IL 60660",185000.0,1.0,1.0,800.0,41.9921,-87.657257
"1629 W Lawrence Ave # 2 Chicago, IL 60640",187000.0,1.0,1.0,800.0,41.9686809,-87.67061900000002
"3550 N Lake Shore Dr Apt 824 Chicago, IL 60657",182500.0,1.0,1.5,796.0,41.9479739,-87.6437777
"5469 S Ingleside Ave Apt 3S Chicago, IL 60615",170000.0,2.0,1.0,790.0,41.795831,-87.602313
"30 E Huron St Apt 1110 Chicago, IL 60611",315000.0,1.0,1.0,782.0,41.895358,-87.626369
"6030 N Sheridan Rd Apt 311 Chicago, IL 60660",10000.0,1.0,1.0,780.0,41.99160610000001,-87.65569529999999
"630 W Waveland Ave Apt 4B Chicago, IL 60613",220000.0,1.0,1.0,780.0,41.9503842,-87.646023
"9418 Kelvin Ln Apt 3273 Schiller Park, IL 60176",133000.0,2.0,1.0,770.0,41.966871,-87.863855
"645 N Kingsbury St Apt 2303 Chicago, IL 60654",300000.0,1.0,1.5,750.0,41.893409,-87.640754
"30 E Elm St Apt 8E Chicago, IL 60611",210000.0,1.0,1.0,750.0,41.903455,-87.627528
"1545 W Chase Ave # 2A Chicago, IL 60626",104000.0,1.0,1.0,750.0,42.01354860000001,-87.66974859999999
"1212 N La Salle Dr Apt 609 Chicago, IL 60610",239000.0,1.0,1.0,750.0,41.904192,-87.633683
"3930 N Pine Grove Ave Apt 1205 Chicago, IL 60613",155000.0,1.0,1.0,750.0,41.954107,-87.648476
"474 N Lake Shore Dr Apt 3010 Chicago, IL 60611",271500.0,1.0,1.0,741.0,41.89077,-87.614819
"445 W Wellington Ave Apt 3B Chicago, IL 60657",263000.0,1.0,1.0,735.0,41.936426,-87.64106459999999
"445 W Wellington Ave Apt 4A Chicago, IL 60657",248500.0,1.0,1.0,725.0,41.936271,-87.641068
"30 E Huron St Apt 3106 Chicago, IL 60611",305000.0,1.0,1.0,717.0,41.895358,-87.626369
"182 W Lake St Apt 313 Chicago, IL 60601",211500.0,2.0,1.0,715.0,41.886024,-87.633725
"6700 S South Shore Dr Apt 16E Chicago, IL 60649",52000.0,1.0,1.0,712.0,41.773074,-87.567152
"40 E Delaware Pl Apt 1604 Chicago, IL 60611",225000.0,1.0,1.0,705.0,41.899395,-87.627235
"1101 Harlem Ave Apt 304 Forest Park, IL 60130",115000.0,2.0,1.0,700.0,41.86667800000001,-87.80462299999999
"3037 W Montrose Ave Apt 2D Chicago, IL 60618",152000.0,2.0,1.0,700.0,41.961,-87.704938
"3037 W Montrose Ave Apt 2A Chicago, IL 60618",148000.0,2.0,1.0,700.0,41.9609749,-87.7049069
"18361 Glen Oak Ave Apt 2B Lansing, IL 60438",35000.0,2.0,1.0,700.0,41.561748,-87.557343
"653 Chappel Ave # 1B Calumet City, IL 60409",50000.0,2.0,1.0,700.0,41.616444,-87.57193199999999
"7337 S South Shore Dr Apt 1030 Chicago, IL 60649",38000.0,2.0,1.0,700.0,41.7634,-87.558525
"701 S Wells St Apt 1707 Chicago, IL 60607",229000.0,1.0,1.0,700.0,41.873147,-87.633249
"758 N Larrabee St Apt 632 Chicago, IL 60654",259000.0,1.0,1.0,700.0,41.895906,-87.643492
"14740 Kilpatrick Ave Apt 5W Midlothian, IL 60445",61500.0,1.0,1.0,700.0,41.624105,-87.734928
"2020 N Lincoln Park W Apt 24C Chicago, IL 60614",270000.0,1.0,1.0,700.0,41.918779,-87.636985
"4063 N Sheridan Rd # 1G Chicago, IL 60613",113000.0,1.0,1.0,700.0,41.956394,-87.654223
"655 W Irving Park Rd Apt 3107 Chicago, IL 60613",169500.0,1.0,1.0,700.0,41.954293,-87.647166
"8845 Lamon Ave Apt 3N Skokie, IL 60077",101000.0,1.0,1.0,700.0,42.042164,-87.749069
"7061 N Kedzie Ave Ste 1109 Chicago, IL 60645",85000.0,1.0,1.0,692.0,42.009176,-87.706699
"586 Fairway View Dr Apt 3C Wheeling, IL 60090",86000.0,1.0,1.0,679.0,42.147069,-87.949577
"290 N Westgate Rd Apt 108 Mount Prospect, IL 60056",101000.0,1.0,1.0,675.0,42.071812,-87.917445
"58 Forest Ave Apt 2S Riverside, IL 60546",80000.0,1.0,1.0,654.0,41.828486,-87.82175
"400 E Randolph St Apt 3711 Chicago, IL 60601",763000.0,2.0,2.0,650.0,41.884848,-87.616811
"111 W Maple St Apt 3411 Chicago, IL 60610",225000.0,1.0,1.0,650.0,41.901344,-87.631797
"1849 W Greenleaf Ave Apt 1S Chicago, IL 60626",120000.0,1.0,1.0,650.0,42.009788,-87.677803
"65 E Cedar St Apt 1A Chicago, IL 60611",205000.0,1.0,1.0,650.0,41.902202,-87.625922
"2909 N Sheridan Rd Apt 505 Chicago, IL 60657",154000.0,1.0,1.0,650.0,41.9347,-87.638847
"1545 W Chase Ave Apt 308 Chicago, IL 60626",118500.0,1.0,1.0,645.0,42.01353,-87.669785
"4513 S Laflin St Chicago, IL 60609",20000.0,2.0,2.0,644.0,41.811805,-87.662273
"30 E Huron St Apt 1003 Chicago, IL 60611",260000.0,1.0,1.0,643.0,41.89532,-87.626472
"233 E Erie St Apt 1907 Chicago, IL 60611",170000.0,1.0,1.0,633.0,41.893971,-87.621479
"6937 W 64th Pl Apt 9 Chicago, IL 60638",65500.0,1.0,1.0,630.0,41.774455,-87.794989
"7449 Washington St Apt 403 Forest Park, IL 60130",73500.0,1.0,1.0,613.0,41.881764,-87.811582
"11 King Arthur Ct Apt 4 Northlake, IL 60164",53000.0,1.0,1.0,600.0,41.922242,-87.911327
"8845 Lamon Ave Apt 2N Skokie, IL 60077",99000.0,1.0,1.0,582.0,42.042163,-87.74907
"10810 S Albany Ave Chicago, IL 60655",105000.0,2.0,1.0,580.0,41.696643,-87.69899
"182 W Lake St Apt 507 Chicago, IL 60601",182500.0,1.0,1.0,546.0,41.8860246,-87.63372559999999
"4709 N Virginia Ave Apt 3C Chicago, IL 60625",132000.0,1.0,1.0,500.0,41.967013,-87.698
"530 W Barry Ave Apt 5D Chicago, IL 60657",150000.0,1.0,1.0,500.0,41.938006,-87.643195
"5960 N Winthrop Ave Apt 2W Chicago, IL 60660",1615000.0,1.0,1.0,500.0,41.990719,-87.658637
