,latitude,longitude,Address,List_Price,beds,baths,sq_ft
14740,,,"405 E 159th St Harvey, IL 60426","$599,000 ",,,
14741,41.994071000000005,-87.65474499999999,"6157 N Sheridan Rd Apt 20H Chicago, IL 60660","$115,000 ",1.0,1.0,800
14742,42.034151,-87.670941,"900 Edgemere Ct Evanston, IL 60202","$2,295,000 ",6.0,6.0,"8,919"
14743,41.745232,-87.559708,"8237 S Saginaw Ave Chicago, IL 60617","$77,000 ",4.0,2.0,"1,800"
14744,41.745855999999996,-87.610796,"8159 S Rhodes Ave Chicago, IL 60619","$209,000 ",3.0,2.0,"2,688"
14745,41.845395,-87.700515,"2532 S Sacramento Ave Chicago, IL 60623","$130,000 ",4.0,,
14746,41.607957,-87.526948,"40 Mason St Calumet City, IL 60409","$64,750 ",2.0,1.0,"1,250"
14747,,,"7040 S Emerald Ave # 42 Chicago, IL 60621","$275,000 ",,,
14748,41.568225,-87.546276,"18001 Oakwood Ave Lansing, IL 60438","$139,900 ",4.0,2.5,"1,224"
14749,42.13467,-88.080825,"1346 N Portage Ave Palatine, IL 60067","$179,000 ",,,
14750,42.134313,-88.080842,"1328 N Portage Ave Palatine, IL 60067","$199,000 ",,,
14751,41.659544,-87.78913299999999,"6835 W Evergreen Ave Palos Heights, IL 60463","$210,000 ",4.0,1.5,"1,340"
14752,41.530014,-87.656266,"1626 Tina Ln Flossmoor, IL 60422","$146,000 ",3.0,2.5,"2,319"
14753,42.100054,-88.003724,"1322 N Race Ave Arlington Heights, IL 60004","$857,000 ",4.0,2.5,"3,500"
14754,41.630176,-87.810807,"7827 W Emma Ct Orland Park, IL 60462","$999,000 ",5.0,4.0,"4,906"
14755,41.904195,-87.79746899999999,"1018 N Kenilworth Ave Oak Park, IL 60302","$729,900 ",4.0,2.5,"2,633"
14756,41.995943,-88.115763,"92 Long Ave Schaumburg, IL 60193","$249,000 ",3.0,2.0,"1,956"
14757,41.686501,-87.74203,"11314 S Lamon Ave Alsip, IL 60803","$190,000 ",4.0,2.5,"1,380"
14758,41.739545,-87.56275500000001,"8544 S Kingston Ave Chicago, IL 60617","$145,000 ",9.0,4.0,4
14759,41.739637,-87.56275500000001,"8540 S Kingston Ave Chicago, IL 60617","$130,000 ",4.0,2.0,2
14760,42.063340000000004,-87.728442,"2560 Wellington Ct Evanston, IL 60201","$400,000 ",2.0,2.5,"1,600"
14761,41.895789,-87.63301700000001,"150 W Superior St Apt 1204 Chicago, IL 60654","$819,000 ",3.0,2.0,"1,938"
14762,41.731136,-87.64139899999999,"8948 S Union Ave Chicago, IL 60620","$147,500 ",4.0,2.5,"1,080"
14763,42.008696,-87.661457,"6967 N Sheridan Rd Apt G Chicago, IL 60626","$259,500 ",3.0,2.0,"1,100"
14764,41.661959,-87.759776,"12654 S Parkside Ave Palos Heights, IL 60463","$229,000 ",3.0,2.5,2.5
14765,42.001359,-88.061912,"715 Greenbriar Ln Schaumburg, IL 60193","$649,000 ",4.0,3.5,"3,809"
14766,41.638245,-87.619292,"14115 S Michigan Ave Riverdale, IL 60827","$49,900 ",2.0,2.0,"1,352"
14767,42.001073,-87.746178,"6600 N Kilpatrick Ave Lincolnwood, IL 60712","$349,000 ",,,
14768,42.119112,-88.002924,"1618 W Lexington Dr Arlington Heights, IL 60004","$346,900 ",4.0,3.0,"1,830"
14769,41.881418,-87.746939,"4841 W Washington Blvd Chicago, IL 60644","$199,000 ",7.0,,
14770,41.475305999999996,-87.695962,"245 Miami St Park Forest, IL 60466","$29,900 ",3.0,1.0,1
14771,,,"4319 S Saint Lawrence Ave # 2N Chicago, IL 60653","$239,000 ",3.0,2.0,"1,260"
14772,42.115198,-87.849228,"2803 Woodmere Dr Northbrook, IL 60062","$849,750 ",3.0,2.5,"2,741"
14773,,,"1413 S Prairie Ave # A-7 Chicago, IL 60605","$1,250,000 ",4.0,2.5,"3,193"
14774,41.807588,-87.881681,"331 Blackstone Ave La Grange, IL 60525","$1,495,000 ",5.0,5.0,"6,100"
14775,41.757923999999996,-87.569142,"7534 S Crandon Ave Chicago, IL 60649","$135,000 ",4.0,3.0,"1,176"
14776,41.754003999999995,-87.654275,"7700 S Racine Ave Chicago, IL 60620","$110,900 ",,,
14777,41.815366,-87.601445,"4343 S Ellis Ave Chicago, IL 60653","$283,000 ",4.0,2.0,"2,100"
14778,41.660802000000004,-87.814265,"7950 W 127th St Palos Park, IL 60464","$450,000 ",,,
14779,41.995363,-87.67299799999999,"1735 W Thome Ave Chicago, IL 60660","$310,000 ",3.0,1.5,"1,500"
14780,41.951614,-87.688041,"3839 N Western Ave Unit 203 Chicago, IL 60618","$149,000 ",1.0,1.0,700
14781,42.118196000000005,-88.044106,"422 N Plum Grove Rd Palatine, IL 60067","$304,900 ",4.0,2.5,"2,138"
14782,41.896235,-87.623462,"161 E Chicago Ave Unit 55DE Chicago, IL 60611","$1,950,000 ",3.0,2.5,"2,783"
14783,41.735807,-87.831232,"8555 S 85th Ct Hickory Hills, IL 60457","$99,990 ",,,
14784,41.965144,-87.83043,"8056 W Giddings St Norridge, IL 60706","$899,500 ",6.0,4.5,"5,500"
14785,42.139860999999996,-87.799876,"670 Ballantrae Dr Apt C Northbrook, IL 60062","$325,000 ",3.0,2.5,"1,655"
14786,41.79036,-87.653125,"1117 W 57th St Chicago, IL 60621","$189,000 ",4.0,,
14787,42.080339,-87.983797,"121 S Vail Ave Apt 205 Arlington Heights, IL 60005","$192,000 ",2.0,2.0,"1,100"
14788,41.565194,-87.7036,"17860 Harvard Ln Country Club Hills, IL 60478","$119,000 ",4.0,2.0,"1,333"
14789,41.61444,-87.738281,"4828 153rd St Oak Forest, IL 60452","$169,900 ",3.0,1.5,"1,102"
14790,,,"5410 W 25th St Cicero, IL 60804","$225,000 ",,,
14791,42.133311,-87.833323,"2176 Crabtree Ln Northbrook, IL 60062","$1,399,900 ",5.0,4.5,"4,050"
14792,41.933052,-87.726663,"2841 N Pulaski Rd Ste Cs Chicago, IL 60641","$119,000 ",,,
14793,41.871133,-87.805166,"830 Elgin Ave Forest Park, IL 60130","$274,500 ",3.0,2.0,"1,453"
14794,41.883376,-87.80654,"7231 Randolph St Apt 1A Forest Park, IL 60130","$62,000 ",1.0,1.0,1
14795,41.899623,-87.62513100000001,"132 E Delaware Pl Apt 5506 Chicago, IL 60611","$1,775,000 ",3.0,3.0,"2,746"
14796,41.888946999999995,-87.626305,"401 N Wabash Ave Unit 52D Chicago, IL 60611","$1,400,000 ",2.0,2.5,"2,022"
14797,42.076033,-87.68844200000001,"219 Central Ave Wilmette, IL 60091","$2,445,000 ",6.0,5.5,"5,845"
14798,41.821487,-87.70125,"3043 W 39th Pl Chicago, IL 60632","$289,900 ",8.0,,
14799,41.656445,-87.731195,"12842 S Orchard Ln Alsip, IL 60803","$145,000 ",3.0,2.0,"1,013"
14800,42.006157,-87.691807,"2442 W Farwell Ave Chicago, IL 60645","$439,500 ",4.0,3.0,"2,283"
14801,41.879892,-87.73624699999999,"4418 W Monroe St Chicago, IL 60624","$60,000 ",4.0,,
14802,41.879369,-87.73696,"4439 W Monroe St Chicago, IL 60624","$60,000 ",4.0,,
14803,,,"10244 S Kedzie Ave Evergreen Park, IL 60805","$645,000 ",,,
14804,41.749179,-87.756485,"5406 W 79th St Burbank, IL 60459","$1,895,000 ",,,
14805,,,"14753 Cicero Ave Midlothian, IL 60445","$990,000 ",,,
14806,41.589658,-87.619149,"31 W 168th St South Holland, IL 60473","$155,000 ",4.0,3.0,"2,438"
14807,42.152421000000004,-87.82413199999999,"1 Cottonwood Rd Northbrook, IL 60062","$315,000 ",2.0,1.0,768
14808,41.461155,-87.642611,"146 Richton Rd Steger, IL 60475","$74,900 ",3.0,2.0,"1,323"
14809,,,"14918 Chicago Rd Dolton, IL 60419","$159,000 ",,,
14810,41.879109,-87.844669,"915 S 10th Ave Maywood, IL 60153","$69,900 ",5.0,1.5,1.5
14811,41.608681,-87.589026,"15733 University Ave Dolton, IL 60419","$100,000 ",4.0,2.0,"2,296"
14812,41.79015,-87.64956,"5711 S Morgan St Chicago, IL 60621","$139,900 ",6.0,,
14813,,,"8301 S South Shore Dr Chicago, IL 60617","$450,000 ",,,
14814,41.8702,-87.624742,"910 S Michigan Ave Apt 515 Chicago, IL 60605","$450,000 ",2.0,2.0,"1,315"
14815,41.898944,-87.622794,"175 E Delaware Pl Apt 8002 Chicago, IL 60611","$549,000 ",3.0,2.0,"1,667"
14816,41.499365000000004,-87.642264,"46 Hickory St Chicago Heights, IL 60411","$39,000 ",5.0,2.5,2.5
14817,,,"2441 W Balmoral Ave # 2W Chicago, IL 60625","$194,900 ",3.0,1.0,"1,200"
14818,41.807421000000005,-87.87588199999999,"338 S Spring Ave La Grange, IL 60525","$715,000 ",4.0,2.5,2.5
14819,41.893069,-87.615103,"600 N Lake Shore Dr Apt 1109 Chicago, IL 60611","$615,000 ",2.0,2.0,"1,290"
14820,42.000135,-87.835516,"841 S Cumberland Ave Park Ridge, IL 60068","$1,049,000 ",4.0,3.5,"4,500"
14821,42.129041,-87.859829,"13 the Court of Lagoon Vw Northbrook, IL 60062","$489,000 ",3.0,2.5,"2,280"
14822,41.596469,-87.69978499999999,"16116 Homan Ave Markham, IL 60428","$35,000 ",2.0,1.0,"1,264"
14823,42.002056,-88.000227,"71 Eden Rd Elk Grove Village, IL 60007","$270,000 ",3.0,2.0,2
14824,41.580353,-87.533929,"3415 173rd Pl Lansing, IL 60438","$160,000 ",3.0,2.0,"1,632"
14825,41.884253,-87.75801,"164 N Lockwood Ave Chicago, IL 60644","$75,000 ",5.0,1.5,"1,992"
14826,42.127686,-87.831068,"2036 Walters Ave Northbrook, IL 60062","$499,000 ",4.0,2.5,"2,152"
14827,41.616155,-87.533055,"313 153rd Pl Calumet City, IL 60409","$44,000 ",3.0,1.0,"1,320"
14828,41.826624,-87.754982,"3618 S 52nd Ct Cicero, IL 60804","$219,900 ",4.0,1.5,"1,008"
14829,41.819681,-87.61215200000001,"534 E Bowen Ave Chicago, IL 60653","$412,500 ",4.0,3.5,"3,575"
14830,41.716043,-87.690821,"2737 W 97th Pl Evergreen Park, IL 60805","$90,000 ",3.0,1.0,900
14831,41.838374,-87.638442,"448 W 31st St Chicago, IL 60616","$600,000 ",5.0,,
14832,41.845172,-87.63894,"459 W 26th St Chicago, IL 60616","$750,000 ",,,
14833,41.893877,-87.626038,"55 E Erie St Apt 3604 Chicago, IL 60611","$820,000 ",2.0,2.0,"1,436"
14834,42.115232,-88.04807199999999,"235 N Smith St Apt 201 Palatine, IL 60067","$199,500 ",1.0,1.0,1
14835,42.136646999999996,-88.05897,"1463 N Trailside Ct Palatine, IL 60067","$539,000 ",5.0,5.0,"4,200"
14836,41.79092,-87.725195,"5611 S Karlov Ave Chicago, IL 60629","$150,000 ",4.0,2.0,"1,050"
14837,41.625896999999995,-87.560038,"387 Hoxie Ave Calumet City, IL 60409","$79,900 ",3.0,1.0,"1,718"
14838,41.871287,-87.800999,"929 Wenonah Ave Oak Park, IL 60304","$599,000 ",4.0,2.5,"2,642"
14839,41.708078,-87.608561,"10239 S Saint Lawrence Ave Chicago, IL 60628","$65,000 ",6.0,2.0,"1,600"
14840,42.027882,-88.210799,"148 Rosewood Dr Streamwood, IL 60107","$379,000 ",4.0,2.5,"3,383"
14841,42.119096,-87.862563,"3372 Lakeside Ave Northbrook, IL 60062","$1,740,000 ",6.0,6.5,"5,546"
14842,41.922615,-87.65559499999999,"2231 N Seminary Ave Apt 2 Chicago, IL 60614","$574,900 ",2.0,2.0,2
14843,42.079166,-87.813159,"1329 Pinehurst Dr Glenview, IL 60025","$1,450,000 ",5.0,5.0,"4,100"
14844,41.645369,-87.855086,"13450 S La Grange Rd Orland Park, IL 60462","$499,500 ",4.0,3.0,"1,801"
14845,41.900649,-87.714913,"1051 N Drake Ave Chicago, IL 60651","$230,000 ",5.0,2.5,"2,000"
14846,41.897332,-87.751633,"917 N Lawler Ave Chicago, IL 60651","$60,000 ",2.0,2.0,636
14847,42.116792,-87.76066999999999,"1518 Edgewood Ln Winnetka, IL 60093","$549,000 ",4.0,3.5,3.5
14848,,,"1620 W Marquette Rd Chicago, IL 60636","$104,900 ",,,
14849,42.023228,-87.72792,"7821 Crawford Ave Skokie, IL 60076","$309,000 ",4.0,2.0,"1,596"
14850,41.63199,-87.88482900000001,"10840 142nd St Orland Park, IL 60467","$280,000 ",,,
14851,41.893201,-87.616814,"401 E Ontario St Apt 2808 Chicago, IL 60611","$234,900 ",1.0,1.0,800
14852,42.145353,-88.031529,"1945 N Hicks Rd Apt 207 Palatine, IL 60074","$145,000 ",2.0,2.0,"1,100"
14853,42.08424,-88.03873,"2421 Chapman Ct Rolling Meadows, IL 60008","$550,000 ",4.0,2.5,"2,928"
14854,41.758853,-87.615577,"7446 S King Dr Chicago, IL 60619","$139,000 ",5.0,,
14855,41.998549,-88.002505,"1133 Lancaster Ave Elk Grove Village, IL 60007","$279,900 ",4.0,2.0,"1,900"
14856,41.913016,-87.693048,"1731 N Talman Ave Chicago, IL 60647","$360,000 ",,,
14857,41.75844,-87.5903,"1411 E 75th St Chicago, IL 60619","$64,900 ",4.0,,
14858,41.614474,-87.594427,"15420 Ingleside Ave Dolton, IL 60419","$139,900 ",4.0,2.0,"1,176"
14859,42.11895,-87.895958,"1048 S Milwaukee Ave Wheeling, IL 60090","$848,000 ",,,
14860,41.935093,-87.66277,"2940 N Lincoln Ave Chicago, IL 60657","$1,200,000 ",,,
14861,41.569148999999996,-87.783774,"17713 Oak Park Ave Tinley Park, IL 60477","$99,900 ",,,
14862,41.939253,-87.68276800000001,"2151 W Belmont Ave Chicago, IL 60618","$535,000 ",,,
14863,42.083586,-87.752077,"1117 Hibbard Rd Wilmette, IL 60091","$744,000 ",4.0,3.5,3.5
14864,41.625506,-87.65394599999999,"14520 Vine Ave Harvey, IL 60426","$52,999 ",3.0,1.5,"1,123"
14865,41.671053,-87.63661,"12245 S Wallace St Chicago, IL 60628","$14,888 ",3.0,1.0,"1,230"
14866,41.697687,-87.631493,"325 W 108th St Chicago, IL 60628","$10,000 ",,,
14867,41.698615000000004,-87.630173,"255 W 107th Pl Chicago, IL 60628","$69,000 ",5.0,2.0,"1,703"
14868,41.607463,-87.893714,"15510 112th Ct Orland Park, IL 60467","$159,000 ",,,
14869,41.645523,-87.942065,"13380 Red Fox Ct Lemont, IL 60439","$214,900 ",,,
14870,41.686469,-87.664978,"1732 W Edmaire St Chicago, IL 60643","$20,000 ",3.0,1.0,900
14871,41.743893,-87.56525,"8318 S Phillips Ave Chicago, IL 60617","$69,000 ",4.0,2.5,"1,489"
14872,41.544433000000005,-87.71760400000001,"18961 Keeler Ave Country Club Hills, IL 60478","$15,000 ",,,
14873,41.779718,-87.90549,"6009 Flagg Creek Ln Western Springs, IL 60558","$699,900 ",3.0,2.5,"2,940"
14874,41.877613000000004,-87.70392,"3106 W Jackson Blvd Chicago, IL 60612","$250,000 ",3.0,2.0,"1,750"
14875,42.045264,-87.6746,"1608 Forest Pl Evanston, IL 60201","$1,895,000 ",6.0,4.5,"4,800"
14876,41.65661,-87.78071899999999,"115 Augusta Dr Palos Heights, IL 60463","$499,000 ",5.0,4.5,"4,236"
14877,41.891453999999996,-87.618942,"512 N McClurg Ct Apt 5402 Chicago, IL 60611","$230,000 ",,1.0,650
14878,42.068791999999995,-87.715227,"2715 Hurd Ave Evanston, IL 60201","$1,900,000 ",,,
14879,41.663512,-87.658838,"12634 S Laflin St Calumet Park, IL 60827","$50,000 ",4.0,2.0,"1,475"
14880,41.801252000000005,-87.75852900000001,"5013 S Lotus Ave Chicago, IL 60638","$165,000 ",2.0,1.0,771
14881,41.880216,-87.840968,"811 S 7th Ave Maywood, IL 60153","$65,000 ",2.0,2.0,"2,293"
14882,,,"2946 W 59th St Chicago, IL 60629","$550,000 ",,,
14883,41.734971,-87.844279,"9020 Dell Ct Hickory Hills, IL 60457","$232,000 ",4.0,2.5,"1,948"
14884,41.734516,-87.64759699999999,"8748 S Sangamon St Chicago, IL 60620","$110,200 ",4.0,2.0,"2,200"
14885,,,"7421 Astor Ave Hanover Park, IL 60133","$300,000 ",,,
14886,41.947974,-87.766264,"5546 W Waveland Ave Chicago, IL 60641","$245,000 ",3.0,2.0,2
14887,41.714040999999995,-87.680293,"9849 S Claremont Ave Chicago, IL 60643","$419,500 ",4.0,3.0,"3,000"
14888,41.676322,-87.681549,"11931 Artesian Ave Blue Island, IL 60406","$104,900 ",3.0,2.0,"1,300"
14889,42.13296,-88.060879,"690 W Echo Ln Palatine, IL 60067","$184,900 ",,,
14890,41.899642,-87.62512199999999,"132 E Delaware Pl Apt 4902 Chicago, IL 60611","$1,775,000 ",3.0,2.5,"2,721"
14891,41.61551,-87.804736,"15149 Hollyhock Ct Orland Park, IL 60462","$302,900 ",4.0,2.0,"2,400"
14892,,,"7011 North Ave Oak Park, IL 60302","$189,900 ",,,
14893,,,"1024 Park Dr Flossmoor, IL 60422","$759,000 ",,,
14894,,,"9333 Schiller Blvd Franklin Park, IL 60131","$299,900 ",,,
14895,41.985521999999996,-87.776291,"5711 N Milwaukee Ave Chicago, IL 60646","$499,000 ",,,
14896,42.049544,-88.225884,"1315 Caribou Ln Hoffman Estates, IL 60192","$380,000 ",4.0,2.5,"3,513"
14897,41.896372,-87.69814699999999,"802 N Mozart St Chicago, IL 60622","$629,900 ",4.0,3.5,"2,400"
14898,41.560883000000004,-87.529,"18405 Wentworth Ave Apt 1C Lansing, IL 60438","$48,900 ",1.0,1.0,800
14899,41.89335,-87.84150799999999,"619 N 7th Ave Maywood, IL 60153","$67,000 ",3.0,1.5,"1,824"
14900,42.078303000000005,-87.6889,"803 Michigan Ave Wilmette, IL 60091","$1,525,000 ",4.0,3.5,"5,718"
14901,,,"6538 W Dakin St Chicago, IL 60634","$795,000 ",,,
14902,41.794123,-87.903966,"5227 Central Ave Western Springs, IL 60558","$899,000 ",6.0,4.5,"4,350"
14903,41.62875,-87.576861,"277 Cornell Ave Calumet City, IL 60409","$105,000 ",3.0,1.5,"1,332"
14904,41.56625,-87.660071,"1751 Cedar Rd Homewood, IL 60430","$179,000 ",3.0,1.0,"1,536"
14905,42.121639,-87.877544,"1771 Mission Hills Rd Apt 216 Northbrook, IL 60062","$449,000 ",2.0,2.5,"2,425"
14906,41.75138,-87.648551,"7835 S Morgan St Chicago, IL 60620","$118,900 ",6.0,,
14907,41.858483,-87.619908,"1717 S Prairie Ave Apt 2301 Chicago, IL 60616","$825,000 ",3.0,2.5,"2,500"
14908,41.725640999999996,-87.67336999999999,"9224 S Damen Ave Chicago, IL 60643","$835,000 ",5.0,3.5,"4,616"
14909,42.122757,-87.75506700000001,"464 Jackson Ave Glencoe, IL 60022","$1,399,000 ",5.0,5.5,5.5
14910,41.898804999999996,-87.61955,"260 E Chestnut St Apt 1202 Chicago, IL 60611","$215,000 ",1.0,1.0,850
14911,41.854864,-87.724488,"1901 S Pulaski Rd Chicago, IL 60623","$185,000 ",,,
14912,41.7483,-87.6674,"8000 S Hermitage Ave Chicago, IL 60620","$295,000 ",,,
14913,41.998924,-87.67777,"6426 N Ridge Blvd Apt 3F Chicago, IL 60626","$99,900 ",1.0,1.0,500
14914,41.740769,-87.60542199999999,"743 E 84th Pl Apt 3W Chicago, IL 60619","$45,000 ",2.0,1.0,750
14915,,,"12221 S Cicero Ave Alsip, IL 60803",,,,
14916,42.121614,-87.926532,"1033 Wheeling Rd Wheeling, IL 60090","$649,000 ",,1.0,1
14917,41.931141,-87.824104,"7905 W Cressett Dr Elmwood Park, IL 60707","$749,900 ",4.0,5.0,"3,400"
14918,41.908372,-87.627146,"1421 N Astor St Chicago, IL 60610","$7,950,000 ",7.0,8.0,"9,381"
14919,41.48084,-87.63238,"3201 E End Ave South Chicago Heights, IL 60411","$198,459 ",,,
14920,41.700034,-87.53684200000001,"10728 S Avenue L Chicago, IL 60617","$164,900 ",3.0,1.5,"1,400"
14921,41.897083,-87.625295,"800 N Michigan Ave Apt 5801 Chicago, IL 60611","$11,000,000 ",5.0,6.0,"8,200"
14922,41.799586,-87.686285,"5153 S Campbell Ave Chicago, IL 60632","$249,999 ",4.0,2.0,"1,300"
14923,,,"5702 W 21st St # 8 Cicero, IL 60804","$99,900 ",2.0,1.0,700
14924,41.902712,-87.626913,"40 E Cedar St Apt 17C Chicago, IL 60611","$300,000 ",2.0,2.0,2
14925,41.745065999999994,-87.673366,"8152 S Damen Ave Chicago, IL 60620","$128,000 ",4.0,2.0,"1,020"
14926,41.490871999999996,-87.55850699999999,"2500 E Sauk Trl Sauk Village, IL 60411","$194,900 ",,,
14927,41.512386,-87.75256999999999,"5624 Colgate Ln Matteson, IL 60443","$49,500 ",,,
14928,,,"8948 S Emerald Ave # 1 Chicago, IL 60620","$67,000 ",3.0,2.0,2
14929,41.905984000000004,-87.730334,"4137 W Hirsch St Chicago, IL 60651","$289,500 ",4.0,3.0,3
14930,41.996806,-87.654865,"6301 N Sheridan Rd Apt 11B Chicago, IL 60660","$165,000 ",2.0,2.0,"1,433"
14931,41.967925,-87.73366800000001,"4217 W Lawrence Ave Chicago, IL 60630","$159,000 ",,,
14932,42.11358,-87.78957700000001,"375 Old Farm Rd Northfield, IL 60093","$3,699,000 ",6.0,5.0,5
14933,41.617206,-87.587321,"15242 Hastings Dr Dolton, IL 60419","$118,499 ",3.0,2.5,"1,256"
14934,41.889047,-87.626931,"401 N Wabash Ave Unit 57E Chicago, IL 60611","$2,500,000 ",2.0,3.0,"2,754"
14935,,,"8408 S Kingston Ave # 3 Chicago, IL 60617","$176,000 ",9.0,3.0,3
14936,41.660109999999996,-87.5572,"12928 S Marquette Ave Chicago, IL 60633","$119,900 ",3.0,1.5,"1,286"
14937,41.92585,-87.87378199999999,"2606 Silver Creek Dr Franklin Park, IL 60131","$165,000 ",3.0,2.0,814
14938,41.855925,-87.622755,"1910 S Indiana Ave Apt 619 Chicago, IL 60616","$329,720 ",2.0,2.5,"1,480"
14939,41.793735,-87.582059,"5555 S Everett Ave Apt C9 Chicago, IL 60637","$225,000 ",2.0,1.5,"2,000"
14940,41.675561,-87.630657,"12017 S Harvard Ave Chicago, IL 60628","$71,500 ",3.0,2.5,"1,400"
14941,42.145001,-87.76406999999999,"265 Sylvan Rd Glencoe, IL 60022","$1,150,000 ",5.0,4.5,4.5
14942,41.902892,-87.724429,"3910 W Division St Chicago, IL 60651","$150,000 ",5.0,,
14943,41.876156,-87.648709,"400 S Green St Apt 518 Chicago, IL 60607","$1,300,000 ",2.0,2.0,"3,500"
14944,41.753163,-87.697164,"2954 W Columbus Ave Chicago, IL 60652","$111,900 ",5.0,2.0,"1,040"
14945,41.880388,-87.777201,"52 Madison St Oak Park, IL 60302","$449,000 ",,,
14946,41.72825,-87.785002,"9016 Nashville Ave Oak Lawn, IL 60453","$125,000 ",,,
14947,41.861893,-87.655496,"1110 W 15th St Unit 327 Chicago, IL 60608","$324,900 ",2.0,2.0,"1,036"
14948,41.753877,-87.558102,"2706 E 78th St Chicago, IL 60649","$79,988 ",4.0,2.0,"2,910"
14949,41.499325,-87.669062,"640 Hickory St Chicago Heights, IL 60411","$109,900 ",3.0,1.5,"1,637"
14950,41.728006,-87.615976,"9179 S Burnside Ave Chicago, IL 60619","$16,500 ",2.0,1.0,1
14951,41.58563,-87.609916,"250 E 170th Pl South Holland, IL 60473","$149,000 ",3.0,2.0,"1,074"
14952,41.7578,-87.602563,"7527 S Drexel Ave Chicago, IL 60619","$129,000 ",4.0,2.0,2
14953,41.756115,-87.603223,"7618 S Drexel Ave Chicago, IL 60619","$129,000 ",3.0,1.0,1
14954,41.678678000000005,-87.64594100000001,"11828 S Sangamon St Chicago, IL 60643","$4,999 ",,,
14955,42.093513,-87.787828,"62 Coventry Rd Northfield, IL 60093","$825,000 ",4.0,3.0,"3,445"
14956,42.046170000000004,-87.88893399999999,"395 Graceland Ave Unit 508 Des Plaines, IL 60016","$282,000 ",3.0,2.0,"1,500"
14957,41.631346,-87.599616,"14508 Van Buren St Dolton, IL 60419","$139,900 ",3.0,2.0,"1,136"
14958,42.007925,-87.75137099999999,"4921 Lunt Ave Skokie, IL 60077","$364,900 ",3.0,1.5,"1,241"
14959,,,"419 Harvester Ct Wheeling, IL 60090","$499,900 ",,,
14960,41.934012,-87.869398,"3026 Atlantic St Franklin Park, IL 60131","$249,900 ",5.0,3.0,"2,210"
14961,,,"11303 S Langley Ave # 4 Chicago, IL 60628","$59,900 ",6.0,3.0,3
14962,42.065593,-87.937522,"5 W Central Rd Apt 410 Mount Prospect, IL 60056","$269,900 ",2.0,2.0,2
14963,41.892846999999996,-87.639751,"411 W Ontario St Apt 402 Chicago, IL 60654","$390,000 ",2.0,2.0,2
14964,41.477044,-87.689611,"312 Manitowac St Park Forest, IL 60466","$54,000 ",2.0,1.0,974
14965,41.668923,-87.643183,"12356 S Green St Calumet Park, IL 60827","$52,500 ",3.0,2.0,"1,330"
14966,42.016789,-87.825689,"427 N Washington Ave Park Ridge, IL 60068","$819,900 ",4.0,4.5,"3,266"
14967,42.117474,-87.735538,"830 Glen Oak Dr Winnetka, IL 60093","$2,150,000 ",4.0,6.0,"7,294"
14968,42.083181,-88.046498,"2510 Yarrow Ln Rolling Meadows, IL 60008","$195,000 ",3.0,2.0,"1,502"
14969,41.615866,-87.736489,"15201 Cicero Ave Oak Forest, IL 60452","$130,000 ",4.0,2.0,"1,524"
14970,41.725169,-87.819868,"8040 W 91st Pl Hickory Hills, IL 60457","$308,900 ",3.0,2.0,"1,755"
14971,41.818289,-87.603165,"924 E 42nd Pl Chicago, IL 60653","$849,900 ",5.0,4.5,"4,300"
14972,41.965734999999995,-87.653674,"934 W Wilson Ave Apt 3C Chicago, IL 60640","$299,000 ",2.0,2.0,"1,300"
14973,41.549465999999995,-87.66931600000001,"2141 Collett Ln Flossmoor, IL 60422","$219,000 ",4.0,3.0,"1,670"
14974,42.102191,-87.92169100000001,"602 Shawn Ln Prospect Heights, IL 60070","$499,000 ",4.0,3.5,"3,358"
14975,41.9339,-87.754898,"5119 W Oakdale Ave Chicago, IL 60641","$455,000 ",9.0,3.0,"1,556"
14976,41.722174,-87.61561999999999,"9456 S Calumet Ave Chicago, IL 60619","$268,900 ",5.0,2.0,"1,620"
14977,41.499824,-87.667061,"573 Minette Ln Chicago Heights, IL 60411","$24,900 ",3.0,1.0,"1,200"
14978,41.686702000000004,-87.69977,"11340 S Troy St Chicago, IL 60655","$149,898 ",3.0,1.0,"1,200"
14979,41.753156,-87.58354200000001,"1651 E 78th St Chicago, IL 60649","$47,250 ",3.0,1.0,"1,266"
14980,42.051404999999995,-88.212722,"1430 Mallard Ln Hoffman Estates, IL 60192","$399,000 ",5.0,3.5,"3,400"
14981,41.745647999999996,-87.659315,"8139 S Bishop St Chicago, IL 60620","$120,999 ",3.0,2.0,"1,225"
14982,41.86565,-87.716265,"1219 S Millard Ave Chicago, IL 60623","$85,000 ",7.0,,
14983,,,"706 Hillgrove Ave Western Springs, IL 60558","$799,999 ",,,
14984,41.901793,-87.815558,"1206 Lathrop Ave River Forest, IL 60305","$795,000 ",5.0,4.0,"3,500"
14985,41.72053,-87.670266,"9517 S Winchester Ave Chicago, IL 60643","$319,900 ",5.0,3.0,"2,690"
14986,42.037034000000006,-87.932017,"467 W Dempster St Des Plaines, IL 60016","$499,000 ",5.0,3.5,"3,734"
14987,41.781939,-87.60756500000001,"6210 S Evans Ave Apt 2 Chicago, IL 60637","$87,500 ",2.0,2.0,"1,262"
14988,41.602962,-87.702277,"15740 Saint Louis Ave Markham, IL 60428","$109,900 ",3.0,2.5,"2,216"
14989,41.687158000000004,-87.640142,"11354 S Union Ave Chicago, IL 60628","$110,000 ",3.0,1.5,"1,715"
